Artist,Location,lat,lon
Stegosaurus Rex,United Kingdom,54.7023545,-3.2765753
Snail Mail,United States,39.7837304,-100.445882
Disco Lines,United States,39.7837304,-100.445882
Gatlin,United States,39.7837304,-100.445882
VÉRITÉ,New York,40.7127281,-74.0060152
Marie Madeleine,United States,39.7837304,-100.445882
All Time Low,United States,39.7837304,-100.445882
Sarius,Częstochowa,50.8120466,19.113213
Ozuna,Puerto Rico,18.2247706,-66.4858295
Imogen Heap,United Kingdom,54.7023545,-3.2765753
Alaina Castillo,United States,39.7837304,-100.445882
Gotye,Australia,-24.7761086,134.755
Varian,Netherlands,52.2434979,5.6343227
Derivakat,San Francisco,37.7879363,-122.4075201
The Airborne Toxic Event,Brisbane,-27.4689623,153.0235009
Syd,United Kingdom,54.7023545,-3.2765753
Ricky Nelson,United States,39.7837304,-100.445882
LP,Los Angeles,34.0536909,-118.242766
Big Shaq,United Kingdom,54.7023545,-3.2765753
Ernia,Italy,42.6384261,12.674297
Thomas Headon,Norway,61.1529386,8.7876653
Nohidea,Australia,-24.7761086,134.755
George Benson,United States,39.7837304,-100.445882
Mozart Opera Rock,Limoges,45.8354243,1.2644847
Chris McCarrell,United Kingdom,54.7023545,-3.2765753
Pierce Brosnan,Ireland,52.865196,-7.9794599
The Temptations,United States,39.7837304,-100.445882
BROCKHAMPTON,United States,39.7837304,-100.445882
sundial,Poland,52.215933,19.134422
Blanks,Netherlands,52.2434979,5.6343227
Eddy de Pretto,France,46.603354,1.8883335
Perry Como,United States,39.7837304,-100.445882
Jean Sibelius,Finland,63.2467777,25.9209164
Poor Man's Poison,United States,39.7837304,-100.445882
Desert Drive,United States,39.7837304,-100.445882
Francesca Michielin,Italy,42.6384261,12.674297
MEROL,Netherlands,52.2434979,5.6343227
Jon Bellion,United States,39.7837304,-100.445882
Rammstein,Germany,51.1638175,10.4478313
FIFTY FIFTY,South Korea,36.638392,127.6961188
Cocteau Twins,Scotland,56.7861112,-4.1140518
Chezile,Albuquerque,35.0841034,-106.650985
Camilo,Spain,39.3260685,-4.8379791
El David,England,52.5310214,-1.2649062
Ezra Glatt,Toronto,43.6534817,-79.3839347
wiśniosz,Poland,52.215933,19.134422
GoodBooks,United Kingdom,54.7023545,-3.2765753
New West,United Kingdom,54.7023545,-3.2765753
Goran Bregović,Bosnia and Herzegovina,44.3053476,17.5961467
Majestic,United Kingdom,54.7023545,-3.2765753
Munn,Indiana,40.3270127,-86.1746933
Josh Groban,United States,39.7837304,-100.445882
Motherfolk,Cincinnati,39.1014537,-84.5124602
David Civera,England,52.5310214,-1.2649062
Betcha,Nashville,36.1622767,-86.7742984
Jeff Goldblum,United States,39.7837304,-100.445882
Chocolate,United Kingdom,54.7023545,-3.2765753
Jimmy Eat World,United States,39.7837304,-100.445882
Gus Dapperton,United States,39.7837304,-100.445882
BROODS,New Zealand,-41.5000831,172.8344077
Sipper,New York,40.7127281,-74.0060152
Angus & Julia Stone,Australia,-24.7761086,134.755
Muddy Waters,United States,39.7837304,-100.445882
Obskür,Ireland,52.865196,-7.9794599
Chris Isaak,United States,39.7837304,-100.445882
Gustav,Austria,47.59397,14.12456
KXLLSWXTCH,Orange County,33.750631,-117.8722311
Chloe Adams,United Kingdom,54.7023545,-3.2765753
HYBS,Bangkok,13.7524938,100.4935089
Empire Of The Sun,Australia,-24.7761086,134.755
NIKI,Indonesia,-2.4833826,117.8902853
club2020,Poland,52.215933,19.134422
SIRA,Germany,51.1638175,10.4478313
"Earth, Wind & Fire",United States,39.7837304,-100.445882
Juan Luis Guerra 4.40,Dominican Republic,19.0974031,-70.3028026
Crisaunt,Raleigh,35.7803977,-78.6390989
(G)I-DLE,South Korea,36.638392,127.6961188
Sonic Youth,United States,39.7837304,-100.445882
The Libertines,United Kingdom,54.7023545,-3.2765753
The Cab,United Kingdom,54.7023545,-3.2765753
Jubël,Sweden,59.6749712,14.5208584
Ryan Beatty,United States,39.7837304,-100.445882
System Of A Down,United States,39.7837304,-100.445882
ELIO,Spain,39.3260685,-4.8379791
MEDUZA,Sweden,59.6749712,14.5208584
Albo Inaczej,Poland,52.215933,19.134422
Ed Helms,United Kingdom,54.7023545,-3.2765753
hard life,Leicester,52.6362,-1.1331969
Paul McCartney,United Kingdom,54.7023545,-3.2765753
maxime.,France,46.603354,1.8883335
Martin Garrix,Netherlands,52.2434979,5.6343227
Mr.Kitty,Austin,30.2711286,-97.7436995
Czarny HIFI,Poland,52.215933,19.134422
Soko,France,46.603354,1.8883335
Lime Garden,Québec,52.4760892,-71.8258668
Maks,Belarus,53.4250605,27.6971358
MISSIO,United States,39.7837304,-100.445882
Griffinilla,Los Angeles,34.0536909,-118.242766
Remo Forrer,Switzerland,46.7985624,8.2319736
Marie-Flore,France,46.603354,1.8883335
Survivor,United States,39.7837304,-100.445882
I Hate Myself Because,Ukraine,49.4871968,31.2718321
L.U.C.,Germany,51.1638175,10.4478313
Go_A,Norway,61.1529386,8.7876653
WizTheMc,Lüneburg,53.248706,10.407855
Max Richter,United Kingdom,54.7023545,-3.2765753
Barbra Streisand,United States,39.7837304,-100.445882
again&again,[Worldwide],-33.8938107,151.2621478
Iyaz,British Virgin Islands,18.4024395,-64.5661642
The Buttress,United Kingdom,54.7023545,-3.2765753
Finn,New Zealand,-41.5000831,172.8344077
Major Lazer,Jamaica,18.1850507,-77.3947693
Foreigner,United States,39.7837304,-100.445882
Loredana Bertè,Italy,42.6384261,12.674297
Mr GISCARD,France,46.603354,1.8883335
Arden Jones,United States,39.7837304,-100.445882
Yoa,France,46.603354,1.8883335
Daniel Powter,Canada,61.0666922,-107.991707
Woodkid,France,46.603354,1.8883335
Traditional,[Worldwide],-33.8938107,151.2621478
Julie Fowlis,Scotland,56.7861112,-4.1140518
Yann Tiersen,France,46.603354,1.8883335
ODESZA,United States,39.7837304,-100.445882
Lloyd,United Kingdom,54.7023545,-3.2765753
Marisa Davila,United States,39.7837304,-100.445882
Corinne Bailey Rae,United Kingdom,54.7023545,-3.2765753
Cloudy June,Berlin,52.5173885,13.3951309
Mike Perry,United States,39.7837304,-100.445882
Superorganism,England,52.5310214,-1.2649062
will.i.am,United States,39.7837304,-100.445882
Holden Miller,United States,39.7837304,-100.445882
Cast of Chilling Adventures of Sabrina,United States,39.7837304,-100.445882
Gers Pardoel,Netherlands,52.2434979,5.6343227
Tomo,Firenze,43.7697955,11.2556404
Peso Pluma,Mexico,23.6585116,-102.0077097
Grubson,Poland,52.215933,19.134422
たかやん,Tokyo,35.6768601,139.7638947
Marc E. Bassy,United States,39.7837304,-100.445882
Emmylou Homs,United States,39.7837304,-100.445882
Modern Baseball,United States,39.7837304,-100.445882
Rose Betts,United States,39.7837304,-100.445882
STRFKR,United States,39.7837304,-100.445882
Hormone Boys,United States,39.7837304,-100.445882
NOAHFINNCE,United Kingdom,54.7023545,-3.2765753
Linda Perhacs,United States,39.7837304,-100.445882
Lomelda,United States,39.7837304,-100.445882
BabyJake,United States,39.7837304,-100.445882
John K,United Kingdom,54.7023545,-3.2765753
Inner Wave,Los Angeles,34.0536909,-118.242766
Camille Jansen,France,46.603354,1.8883335
猫 シ Corp.,Netherlands,52.2434979,5.6343227
Alicia Keys,United States,39.7837304,-100.445882
Adrianne Lenker,United States,39.7837304,-100.445882
Doechii,United States,39.7837304,-100.445882
Arizona Zervas,United States,39.7837304,-100.445882
JAY-Z,United States,39.7837304,-100.445882
Yeat,United States,39.7837304,-100.445882
Pablo Alborán,Spain,39.3260685,-4.8379791
Summer Salt,United States,39.7837304,-100.445882
Ethan Tasch,United States,39.7837304,-100.445882
Ax and the Hatchetmen,Chicago,41.8755616,-87.6244212
Hombres G,Spain,39.3260685,-4.8379791
The Head And The Heart,United States,39.7837304,-100.445882
Harriet Chung,United Kingdom,54.7023545,-3.2765753
Henry Smith,United Kingdom,54.7023545,-3.2765753
Travis,Scotland,56.7861112,-4.1140518
Sam Tinnesz,Nashville,36.1622767,-86.7742984
Halestorm,United States,39.7837304,-100.445882
The Score,United Kingdom,54.7023545,-3.2765753
Beach Vacation,United States,39.7837304,-100.445882
Car Seat Headrest,Seattle,47.6038321,-122.330062
Cream,United Kingdom,54.7023545,-3.2765753
Heart,United States,39.7837304,-100.445882
Alphaville,Germany,51.1638175,10.4478313
Naps,France,46.603354,1.8883335
Ace,Sweden,59.6749712,14.5208584
Hannah Montana,United States,39.7837304,-100.445882
ART,United States,39.7837304,-100.445882
Zeus,Poland,52.215933,19.134422
Royal & the Serpent,United States,39.7837304,-100.445882
FKA twigs,England,52.5310214,-1.2649062
Asaf Avidan,Israel,30.8124247,34.8594762
Be Your Own Pet,Nashville,36.1622767,-86.7742984
The Blue Notes,Denmark,55.670249,10.3333283
Pierce The Veil,United States,39.7837304,-100.445882
sadeyes,United States,39.7837304,-100.445882
Brodka,Poland,52.215933,19.134422
Ty Dolla $ign,United States,39.7837304,-100.445882
Young Multi,Canada,61.0666922,-107.991707
Swedish House Mafia,Sweden,59.6749712,14.5208584
Bear McCreary,United States,39.7837304,-100.445882
Irama,Italy,42.6384261,12.674297
GOLEC UORKIESTRA,Poland,52.215933,19.134422
Colony House,United States,39.7837304,-100.445882
Morat,Colombia,4.099917,-72.9088133
Paul Young,Canada,61.0666922,-107.991707
The Foxies,United Kingdom,54.7023545,-3.2765753
Petit Biscuit,France,46.603354,1.8883335
Confetti,Belgium,50.6402809,4.6667145
3 Doors Down,United States,39.7837304,-100.445882
Vaundy,Japan,36.5748441,139.2394179
Rory Webley,Ireland,52.865196,-7.9794599
CIL,Fort Collins,40.5871782,-105.0770113
Witt Lowry,United States,39.7837304,-100.445882
Bitamina,Poland,52.215933,19.134422
Black Atlass,Canada,61.0666922,-107.991707
José Feliciano,United States,39.7837304,-100.445882
Ado,Japan,36.5748441,139.2394179
Hans Zimmer,United States,39.7837304,-100.445882
¿Téo?,United States,39.7837304,-100.445882
Miki Matsubara,Germany,51.1638175,10.4478313
London Grammar,United Kingdom,54.7023545,-3.2765753
De Jeugd Van Tegenwoordig,Netherlands,52.2434979,5.6343227
Reinhold Glière,Germany,51.1638175,10.4478313
Greta Van Fleet,United States,39.7837304,-100.445882
Miriam-Teak Lee,United States,39.7837304,-100.445882
Roxy Dekker,United Kingdom,54.7023545,-3.2765753
Loka,Liverpool,53.4071991,-2.99168
Dasha,United States,39.7837304,-100.445882
Ewan McGregor,United Kingdom,54.7023545,-3.2765753
Anya Nami,Russia,64.6863136,97.7453061
Ryan,United States,39.7837304,-100.445882
Caleb Hearn,United States,39.7837304,-100.445882
Paradis,France,46.603354,1.8883335
Danny Elfman,United States,39.7837304,-100.445882
Zarzycki,Poland,52.215933,19.134422
Sheck Wes,United States,39.7837304,-100.445882
Kinneret,United States,39.7837304,-100.445882
In Real Life,Australia,-24.7761086,134.755
Bryson Tiller,United States,39.7837304,-100.445882
Odetari,Houston,29.7589382,-95.3676974
The Doors,United States,39.7837304,-100.445882
Ayo & Teo,Ann Arbor,42.2813722,-83.7484616
Gabbie Hanna,United States,39.7837304,-100.445882
DRAM,United States,39.7837304,-100.445882
Carl Davis,United States,39.7837304,-100.445882
Tal Bachman,Canada,61.0666922,-107.991707
Key Glock,United States,39.7837304,-100.445882
CHINCHILLA,Germany,51.1638175,10.4478313
Your Neighbors,Nashville,36.1622767,-86.7742984
Joel Corry,London,51.5074456,-0.1277653
Annevig Schelde Ebbe,Denmark,55.670249,10.3333283
Felix Mendelssohn,Germany,51.1638175,10.4478313
Hannah Mae,United States,39.7837304,-100.445882
KISS OF LIFE,South Korea,36.638392,127.6961188
SEVENTEEN,South Korea,36.638392,127.6961188
Justyna Steczkowska,Poland,52.215933,19.134422
Robby Benson,United States,39.7837304,-100.445882
Anna Bates,United States,39.7837304,-100.445882
Eric William Morris,United Kingdom,54.7023545,-3.2765753
Anna Jantar,Poland,52.215933,19.134422
Dessa,Minneapolis,44.9772995,-93.2654692
2115,Poland,52.215933,19.134422
Echos,United States,39.7837304,-100.445882
Matt Simons,United States,39.7837304,-100.445882
Vincenzo Bellini,Italy,42.6384261,12.674297
Aaron Smith,United States,39.7837304,-100.445882
Gaetano Donizetti,Italy,42.6384261,12.674297
Carolina Gaitán,Colombia,4.099917,-72.9088133
Mystery Jets,United Kingdom,54.7023545,-3.2765753
Abor & Tynna,Austria,47.59397,14.12456
MHD,France,46.603354,1.8883335
Jason Mraz,United States,39.7837304,-100.445882
Memo Boy,United States,39.7837304,-100.445882
Tiakola,France,46.603354,1.8883335
Maan,Netherlands,52.2434979,5.6343227
Peyton Cardoza,United Kingdom,54.7023545,-3.2765753
The Oozes,United Kingdom,54.7023545,-3.2765753
Giant Rooks,Germany,51.1638175,10.4478313
Adiescar Chase,United Kingdom,54.7023545,-3.2765753
Junge Junge,Germany,51.1638175,10.4478313
Addison Grace,Salt Lake City,40.7596198,-111.886797
Candace,United States,39.7837304,-100.445882
Father John Misty,United States,39.7837304,-100.445882
Grzegorz Hyży,Poland,52.215933,19.134422
Trippie Redd,United States,39.7837304,-100.445882
Curtis Mayfield,United States,39.7837304,-100.445882
I Monster,United Kingdom,54.7023545,-3.2765753
Soolking,Algeria,28.0000272,2.9999825
Christina Aguilera,United States,39.7837304,-100.445882
BANKS,New York,40.7127281,-74.0060152
Jamal,United States,39.7837304,-100.445882
Maretu,Japan,36.5748441,139.2394179
Abigail Barlow,Tokyo,35.6768601,139.7638947
Zoe Wees,Germany,51.1638175,10.4478313
Käärijä,Finland,63.2467777,25.9209164
Gruby Mielzky,Poland,52.215933,19.134422
Sjowgren,California,36.7014631,-118.755997
Joey Valence & Brae,United States,39.7837304,-100.445882
The Aces,United Kingdom,54.7023545,-3.2765753
Edison Lighthouse,United Kingdom,54.7023545,-3.2765753
2WEI,Germany,51.1638175,10.4478313
Bea and her Business,England,52.5310214,-1.2649062
LAUREL,Jamaica,18.1850507,-77.3947693
Ayesha Erotica,United States,39.7837304,-100.445882
James Blake,Germany,51.1638175,10.4478313
TV On The Radio,United States,39.7837304,-100.445882
Zartmann,Germany,51.1638175,10.4478313
Kilo The Wizard,Mexico,23.6585116,-102.0077097
Aventura,United States,39.7837304,-100.445882
Jimmie Lunceford,United States,39.7837304,-100.445882
BLÜ EYES,United States,39.7837304,-100.445882
The Longest Johns,Bristol,51.4538022,-2.5972985
Heidi Blickenstaff,United States,39.7837304,-100.445882
UMI,Los Angeles,34.0536909,-118.242766
ssshhhiiittt!,Yaroslavskaya oblast',57.5507041,39.7700594
Blondes,United States,39.7837304,-100.445882
The 1-800,United Kingdom,54.7023545,-3.2765753
Olly Alexander (Years & Years),United Kingdom,54.7023545,-3.2765753
Chris Grey,Japan,36.5748441,139.2394179
Ashley Singh,India,22.3511148,78.6677428
Sylwia Banasik-Smulska,Poland,52.215933,19.134422
Amaarae,Ghana,8.0300284,-1.0800271
Cast of Mamma Mia! The Movie,United Kingdom,54.7023545,-3.2765753
Eslabon Armado,United States,39.7837304,-100.445882
Olly Murs,United Kingdom,54.7023545,-3.2765753
Smith & Thell,Sweden,59.6749712,14.5208584
Lucky Fonz III,Netherlands,52.2434979,5.6343227
Caroline Polachek,United States,39.7837304,-100.445882
Doe Maar,Netherlands,52.2434979,5.6343227
Lostboi Lino,Germany,51.1638175,10.4478313
Suzane,France,46.603354,1.8883335
Magdalena Bay,United States,39.7837304,-100.445882
Zoé,Mexico,23.6585116,-102.0077097
ENNIO,Italy,42.6384261,12.674297
Brandy,United States,39.7837304,-100.445882
Plums,Boston,42.3588336,-71.0578303
DNMO,London,51.5074456,-0.1277653
Tom Lehrer,United States,39.7837304,-100.445882
Ole Ole,Spain,39.3260685,-4.8379791
ufo ufo,United Kingdom,54.7023545,-3.2765753
John Debney,United States,39.7837304,-100.445882
Henry Morris,United Kingdom,54.7023545,-3.2765753
The Barden Bellas,United States,39.7837304,-100.445882
Harry Hudson,United States,39.7837304,-100.445882
sammy rash,United States,39.7837304,-100.445882
80purppp,Canada,61.0666922,-107.991707
Duke & Jones,Köln,50.938361,6.959974
Peret,Spain,39.3260685,-4.8379791
Chef'Special,Netherlands,52.2434979,5.6343227
Jawsh 685,New Zealand,-41.5000831,172.8344077
落日飛車 Sunset Rollercoaster,Taiwan,23.9739374,120.9820179
Billie Holiday,United States,39.7837304,-100.445882
Claude,France,46.603354,1.8883335
Alabama Shakes,United States,39.7837304,-100.445882
Ofenbach,France,46.603354,1.8883335
Sophie Ellis-Bextor,United Kingdom,54.7023545,-3.2765753
Bryan Adams,Canada,61.0666922,-107.991707
Sean Paul,Jamaica,18.1850507,-77.3947693
fun.,Italy,42.6384261,12.674297
Fiona Apple,United States,39.7837304,-100.445882
B. D'Addario as Flounder,United States,39.7837304,-100.445882
Poparzeni Kawą Trzy,Poland,52.215933,19.134422
Molly Grace,United States,39.7837304,-100.445882
Judy Kuhn,United States,39.7837304,-100.445882
Ariana DeBose,United States,39.7837304,-100.445882
Cruel Youth,United States,39.7837304,-100.445882
blink-182,United States,39.7837304,-100.445882
Elliot Lee,United States,39.7837304,-100.445882
Lil Pump,United States,39.7837304,-100.445882
Liam Payne,England,52.5310214,-1.2649062
Alvaro Soler,Spain,39.3260685,-4.8379791
mikeeysmind,Sweden,59.6749712,14.5208584
Michael Giacchino,United States,39.7837304,-100.445882
Fox Academy,United States,39.7837304,-100.445882
X Lovers,United States,39.7837304,-100.445882
Castlecomer,Australia,-24.7761086,134.755
Ghost and Pals,Sweden,59.6749712,14.5208584
Moon OA,United States,39.7837304,-100.445882
Estopa,Spain,39.3260685,-4.8379791
Super American,Japan,36.5748441,139.2394179
TWICE,South Korea,36.638392,127.6961188
Jorja Smith,United Kingdom,54.7023545,-3.2765753
The Psychedelic Furs,United Kingdom,54.7023545,-3.2765753
Sentino,Germany,51.1638175,10.4478313
Lucenzo,France,46.603354,1.8883335
Jonas Blue,United Kingdom,54.7023545,-3.2765753
Ray Parker Jr.,United States,39.7837304,-100.445882
Andrew Gold,United States,39.7837304,-100.445882
Tyga,United States,39.7837304,-100.445882
Julia Pośnik,Poland,52.215933,19.134422
Donovan,United Kingdom,54.7023545,-3.2765753
Ghostly Kisses,Québec,52.4760892,-71.8258668
Eliza Rose,United States,39.7837304,-100.445882
The Taxpayers,United Kingdom,54.7023545,-3.2765753
Sexyy Red,United States,39.7837304,-100.445882
Shimmertraps,Seattle,47.6038321,-122.330062
Raffaella Carrà,Italy,42.6384261,12.674297
Lime Cordiale,Sydney,-33.8698439,151.2082848
Carlos Baute,Venezuela,8.0018709,-66.1109318
Arcade Fire,Australia,-24.7761086,134.755
Sinéad O'Connor,Ireland,52.865196,-7.9794599
glaive,Hendersonville,35.3187279,-82.4609528
Alexis Ffrench,United Kingdom,54.7023545,-3.2765753
Phora,Anaheim,33.8347516,-117.911732
Death Cab for Cutie,United States,39.7837304,-100.445882
Elijah Kelley,United States,39.7837304,-100.445882
Kaz Moon,Dallas,32.7762719,-96.7968559
Tomberlin,United States,39.7837304,-100.445882
Damien Cross,United States,39.7837304,-100.445882
Macklemore & Ryan Lewis,United States,39.7837304,-100.445882
Darren Criss,United States,39.7837304,-100.445882
The Who,United Kingdom,54.7023545,-3.2765753
Bente,Netherlands,52.2434979,5.6343227
RONDÉ,Netherlands,52.2434979,5.6343227
on eva,United States,39.7837304,-100.445882
Joshua Henry,United Kingdom,54.7023545,-3.2765753
Carole King,United States,39.7837304,-100.445882
Toby Fox,United States,39.7837304,-100.445882
Russian Brass Band,New Orleans,29.9559145,-90.0730259
Beteo,Poland,52.215933,19.134422
Kim Petras,United States,39.7837304,-100.445882
Guè,Italy,42.6384261,12.674297
WRABEL,United States,39.7837304,-100.445882
Vigiland,Västervik,57.7594186,16.6385035
Bon Entendeur,France,46.603354,1.8883335
Go-Jo,Norway,61.1529386,8.7876653
Limi,United States,39.7837304,-100.445882
Kat Cunning,United States,39.7837304,-100.445882
Tegan and Sara,Canada,61.0666922,-107.991707
april june,United States,39.7837304,-100.445882
Robbie Williams,United Kingdom,54.7023545,-3.2765753
Austin Farwell,California,36.7014631,-118.755997
Nicolaus Esterhazy Sinfonia,Hungary,47.1817585,19.5060937
Cloudfodder,United States,39.7837304,-100.445882
Smino,St. Louis,38.6280278,-90.1910154
Slovak Philharmonic,United Kingdom,54.7023545,-3.2765753
KeBlack,France,46.603354,1.8883335
Gibbs,United States,39.7837304,-100.445882
ぬいぐるみクレヨン Lush Crayon,United States,39.7837304,-100.445882
Tupperwave,Brisbane,-27.4689623,153.0235009
Tommy Richman,Los Angeles,34.0536909,-118.242766
Jenna Doe,Ontario,50.000678,-86.000977
Hayley Williams,United States,39.7837304,-100.445882
Nathan Evans,Germany,51.1638175,10.4478313
SHAED,United States,39.7837304,-100.445882
maye,United States,39.7837304,-100.445882
DEVA,Germany,51.1638175,10.4478313
Weyes Blood,United States,39.7837304,-100.445882
Donny Hathaway,United States,39.7837304,-100.445882
Ben Fankhauser,United States,39.7837304,-100.445882
Sarah Barrios,United States,39.7837304,-100.445882
Gia Woods,United States,39.7837304,-100.445882
LoveLeo,United States,39.7837304,-100.445882
Bizarrap,Argentina,-34.9964963,-64.9672817
Isabel Pless,Vermont,44.5990718,-72.5002608
Mree,United States,39.7837304,-100.445882
Endzone,Berlin,52.5173885,13.3951309
'In The Heights' Original Broadway Company,United Kingdom,54.7023545,-3.2765753
Lea Michele,United States,39.7837304,-100.445882
Maxence,Paris,48.8588897,2.320041
Emeli Sandé,United Kingdom,54.7023545,-3.2765753
DallasK,United States,39.7837304,-100.445882
The xx,United Kingdom,54.7023545,-3.2765753
Margaret,Canada,61.0666922,-107.991707
Kora,New Zealand,-41.5000831,172.8344077
Eros Ramazzotti,Italy,42.6384261,12.674297
Ayelle,United States,39.7837304,-100.445882
Ber,Minnesota,45.9896587,-94.6113288
isabella fortuna,Australia,-24.7761086,134.755
La Mosca Tse-Tse,Argentina,-34.9964963,-64.9672817
Paweł Domagała,Poland,52.215933,19.134422
Olivia O.,Australia,-24.7761086,134.755
Sizzy Rocket,United States,39.7837304,-100.445882
Ely Oaks,Austria,47.59397,14.12456
the booyah! kids,New York,40.7127281,-74.0060152
Obywatel G.C.,Poland,52.215933,19.134422
Leon Faun,Germany,51.1638175,10.4478313
Young Tender,Canada,61.0666922,-107.991707
Doli,Bangladesh,24.4769288,90.2934413
Cyrko,Poland,52.215933,19.134422
Henry Mancini,United States,39.7837304,-100.445882
Loving Caliber,Sweden,59.6749712,14.5208584
Geek Music,United Kingdom,54.7023545,-3.2765753
Blondshell,United States,39.7837304,-100.445882
NewDad,Ireland,52.865196,-7.9794599
EXO,South Korea,36.638392,127.6961188
Kevin Gates,United States,39.7837304,-100.445882
Harold Faltermeyer,Germany,51.1638175,10.4478313
Bajm,Poland,52.215933,19.134422
Ultimo,Italy,42.6384261,12.674297
Axel Flóvent,Iceland,64.9841821,-18.1059013
Seeing Double,New York,40.7127281,-74.0060152
New Order,United Kingdom,54.7023545,-3.2765753
Lontalius,Wellington,-41.2887953,174.7772114
Sex Pistols,United Kingdom,54.7023545,-3.2765753
Hey,Poland,52.215933,19.134422
Sundara Karma,United Kingdom,54.7023545,-3.2765753
Com Truise,United States,39.7837304,-100.445882
Lartiste,France,46.603354,1.8883335
ODIE,United States,39.7837304,-100.445882
Bobby Oroza,Helsinki,60.1666204,24.9435408
sign crushes motorist,Ireland,52.865196,-7.9794599
Vernis Rouge,Beyrouth,33.8892265,35.5025585
Tones And I,Australia,-24.7761086,134.755
Aries,United States,39.7837304,-100.445882
Alexia Gredy,Mulhouse,47.7467233,7.3389937
Robert Schumann,Germany,51.1638175,10.4478313
Rema,Nigeria,9.6000359,7.9999721
Sandro Cavazza,Sweden,59.6749712,14.5208584
Richard Rodgers,United States,39.7837304,-100.445882
Ophelia's Dream,Germany,51.1638175,10.4478313
Brady,United States,39.7837304,-100.445882
Hamza,Belgium,50.6402809,4.6667145
Pinegrove,United States,39.7837304,-100.445882
Superfruit,United States,39.7837304,-100.445882
James Hype,Germany,51.1638175,10.4478313
Chris Cornell,United States,39.7837304,-100.445882
The Cramps,United States,39.7837304,-100.445882
Matt Corby,Australia,-24.7761086,134.755
Naughty Boy,United Kingdom,54.7023545,-3.2765753
NOTD,Sweden,59.6749712,14.5208584
Blumengarten,Germany,51.1638175,10.4478313
Martin Jensen,United States,39.7837304,-100.445882
Amynedd,Birmingham,52.4796992,-1.9026911
Shallou,"Washington, D.C.",38.8950368,-77.0365427
Foals,United Kingdom,54.7023545,-3.2765753
Levin Liam,Hamburg,53.550341,10.000654
Miriana Conte,Malta,35.9311442,14.3951627
Philipp Dittberner,Germany,51.1638175,10.4478313
Nuit Incolore,Switzerland,46.7985624,8.2319736
Willie Colón,United States,39.7837304,-100.445882
DNCE,United States,39.7837304,-100.445882
Bely Basarte,Spain,39.3260685,-4.8379791
Fleet Foxes,United States,39.7837304,-100.445882
Katherine Jenkins,United Kingdom,54.7023545,-3.2765753
Dreamer Boy,United States,39.7837304,-100.445882
Audra McDonald,United States,39.7837304,-100.445882
Alexander Stewart,United Kingdom,54.7023545,-3.2765753
MØ,Denmark,55.670249,10.3333283
Lele Pons,Venezuela,8.0018709,-66.1109318
WILD,Germany,51.1638175,10.4478313
The Irish Rovers,Canada,61.0666922,-107.991707
Selena,United States,39.7837304,-100.445882
Baby Bugs,Richmond,37.5385087,-77.43428
vvs,South Korea,36.638392,127.6961188
Sophie Straat,Amsterdam,52.3730796,4.8924534
Mora,Sweden,59.6749712,14.5208584
Stephanie Mabey,Castle Rock,39.3722552,-104.858682
Bauhaus,United Kingdom,54.7023545,-3.2765753
Elliott Smith,United States,39.7837304,-100.445882
Giulia Nadruz,Brazil,-10.3333333,-53.2
Zoë Tauran,Netherlands,52.2434979,5.6343227
Jan Metternich,Germany,51.1638175,10.4478313
Ruggero Leoncavallo,Italy,42.6384261,12.674297
Cowboy Malfoy,Australia,-24.7761086,134.755
San Holo,Netherlands,52.2434979,5.6343227
T. Rex,United Kingdom,54.7023545,-3.2765753
The Sukis,United Kingdom,54.7023545,-3.2765753
The Proclaimers,United Kingdom,54.7023545,-3.2765753
Echosmith,Los Angeles,34.0536909,-118.242766
Alessi Rose,United States,39.7837304,-100.445882
Jaira Burns,Los Angeles,34.0536909,-118.242766
Dan Mason ダン·メイソン,Orlando,28.5421218,-81.379045
Wende,Netherlands,52.2434979,5.6343227
Donnie,United States,39.7837304,-100.445882
Marco Schuitmaker,Netherlands,52.2434979,5.6343227
Kris Kross Amsterdam,Netherlands,52.2434979,5.6343227
Lucky Daye,United States,39.7837304,-100.445882
Tori Kelly,United States,39.7837304,-100.445882
Razorlight,United Kingdom,54.7023545,-3.2765753
Matchbox Twenty,United States,39.7837304,-100.445882
Coco Laced,Japan,36.5748441,139.2394179
Annelie,Netherlands,52.2434979,5.6343227
Super Whatevr,Costa Mesa,33.6633386,-117.903317
The Codas,United Kingdom,54.7023545,-3.2765753
Eddie Benjamin,United Kingdom,54.7023545,-3.2765753
Ajar,France,46.603354,1.8883335
Luis Fonsi,Puerto Rico,18.2247706,-66.4858295
Kamil Bednarek,Poland,52.215933,19.134422
NATHY PELUSO,Spain,39.3260685,-4.8379791
Polo & Pan,France,46.603354,1.8883335
Mac Quayle,United States,39.7837304,-100.445882
Romeo Santos,United States,39.7837304,-100.445882
Emily Jane White,United States,39.7837304,-100.445882
Dave Porter,United States,39.7837304,-100.445882
They Might Be Giants,United States,39.7837304,-100.445882
The Shins,United Kingdom,54.7023545,-3.2765753
Michele Bravi,Italy,42.6384261,12.674297
moody woody,United Kingdom,54.7023545,-3.2765753
Dead Posey,United States,39.7837304,-100.445882
Unlike Pluto,United States,39.7837304,-100.445882
KIRBY,United Kingdom,54.7023545,-3.2765753
Rachel House,Australia,-24.7761086,134.755
Sidewalks and Skeletons,United Kingdom,54.7023545,-3.2765753
